-534.561383,-130.256922
-535.981761,-195.343424
-525.593993,-141.383951
-529.990159,-153.023759
-519.849753,-105.320711
-508.687238,-96.211571
-501.627178,-95.012420
-487.895586,-101.352121
-466.831779,-84.724519
-458.767365,-75.439556
-442.876613,-77.060274
-446.928723,-110.029117
-402.296507,-38.115110
-430.592670,-103.397477
-463.506810,-191.911357
-413.291048,-106.430413
-407.112063,-99.230821
-420.040382,-136.720744
-383.050052,-106.968810
-368.643954,-173.723955
-263.763427,-74.989353
-251.978750,-68.063954
-245.192451,-74.389211
-258.640551,-93.950016
-260.365898,-122.311047
-234.935024,-107.410858
-240.181554,-120.666606
-252.433871,-132.381153
